type,time,latitude,longitude,alt,name,color,width
T,22:07:31,39.942897,-75.201289,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201292,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201294,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201296,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201299,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201301,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201304,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201306,0.001,Cartographer,red,2
T,22:07:31,39.942898,-75.201309,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201311,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201313,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201316,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201318,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201321,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201324,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201326,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201329,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201331,0.001,Cartographer,red,2
T,22:07:32,39.942898,-75.201333,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201336,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201338,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201341,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201343,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201346,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201348,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201350,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201353,0.001,Cartographer,red,2
T,22:07:32,39.942897,-75.201355,0.001,Cartographer,red,2
T,22:07:32,39.942896,-75.201358,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201360,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201363,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201365,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201368,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201370,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201372,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201375,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201377,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201380,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201382,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201384,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201387,0.001,Cartographer,red,2
T,22:07:33,39.942896,-75.201389,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201392,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201394,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201397,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201399,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201401,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201404,0.001,Cartographer,red,2
T,22:07:33,39.942895,-75.201406,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201409,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201411,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201413,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201416,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201418,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201421,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201423,0.001,Cartographer,red,2
T,22:07:34,39.942894,-75.201425,0.001,Cartographer,red,2
T,22:07:34,39.942893,-75.201428,0.001,Cartographer,red,2
T,22:07:34,39.942893,-75.201430,0.001,Cartographer,red,2
T,22:07:34,39.942893,-75.201433,0.001,Cartographer,red,2
T,22:07:34,39.942893,-75.201435,0.001,Cartographer,red,2
T,22:07:34,39.942892,-75.201437,0.001,Cartographer,red,2
T,22:07:34,39.942892,-75.201440,0.001,Cartographer,red,2
T,22:07:34,39.942892,-75.201442,0.001,Cartographer,red,2
T,22:07:34,39.942891,-75.201447,0.001,Cartographer,red,2
T,22:07:34,39.942891,-75.201451,0.001,Cartographer,red,2
T,22:07:35,39.942890,-75.201456,0.001,Cartographer,red,2
T,22:07:35,39.942890,-75.201460,0.001,Cartographer,red,2
T,22:07:35,39.942889,-75.201465,0.001,Cartographer,red,2
T,22:07:35,39.942889,-75.201467,0.001,Cartographer,red,2
T,22:07:35,39.942888,-75.201472,0.001,Cartographer,red,2
T,22:07:35,39.942887,-75.201476,0.001,Cartographer,red,2
T,22:07:35,39.942887,-75.201481,0.001,Cartographer,red,2
T,22:07:35,39.942886,-75.201485,0.001,Cartographer,red,2
T,22:07:35,39.942886,-75.201489,0.001,Cartographer,red,2
T,22:07:35,39.942885,-75.201494,0.001,Cartographer,red,2
T,22:07:35,39.942884,-75.201498,0.001,Cartographer,red,2
T,22:07:36,39.942883,-75.201502,0.001,Cartographer,red,2
T,22:07:36,39.942882,-75.201507,0.001,Cartographer,red,2
T,22:07:36,39.942881,-75.201511,0.001,Cartographer,red,2
T,22:07:36,39.942880,-75.201515,0.001,Cartographer,red,2
T,22:07:36,39.942879,-75.201519,0.001,Cartographer,red,2
T,22:07:36,39.942879,-75.201524,0.001,Cartographer,red,2
T,22:07:36,39.942878,-75.201528,0.001,Cartographer,red,2
T,22:07:36,39.942877,-75.201532,0.001,Cartographer,red,2
T,22:07:36,39.942876,-75.201537,0.001,Cartographer,red,2
T,22:07:36,39.942875,-75.201541,0.001,Cartographer,red,2
T,22:07:37,39.942874,-75.201545,0.001,Cartographer,red,2
T,22:07:37,39.942873,-75.201549,0.001,Cartographer,red,2
T,22:07:37,39.942872,-75.201553,0.001,Cartographer,red,2
T,22:07:37,39.942871,-75.201557,0.001,Cartographer,red,2
T,22:07:37,39.942871,-75.201561,0.001,Cartographer,red,2
T,22:07:37,39.942870,-75.201565,0.001,Cartographer,red,2
T,22:07:37,39.942869,-75.201569,0.001,Cartographer,red,2
T,22:07:37,39.942868,-75.201573,0.001,Cartographer,red,2
T,22:07:37,39.942867,-75.201577,0.001,Cartographer,red,2
T,22:07:37,39.942866,-75.201581,0.001,Cartographer,red,2
T,22:07:38,39.942865,-75.201585,0.001,Cartographer,red,2
T,22:07:38,39.942864,-75.201589,0.001,Cartographer,red,2
T,22:07:38,39.942863,-75.201592,0.001,Cartographer,red,2
T,22:07:38,39.942862,-75.201596,0.001,Cartographer,red,2
T,22:07:38,39.942861,-75.201600,0.001,Cartographer,red,2
T,22:07:38,39.942860,-75.201603,0.001,Cartographer,red,2
T,22:07:38,39.942859,-75.201606,0.001,Cartographer,red,2
T,22:07:38,39.942858,-75.201609,0.001,Cartographer,red,2
T,22:07:38,39.942857,-75.201612,0.001,Cartographer,red,2
T,22:07:38,39.942856,-75.201614,0.001,Cartographer,red,2
T,22:07:39,39.942855,-75.201617,0.001,Cartographer,red,2
T,22:07:39,39.942854,-75.201619,0.001,Cartographer,red,2
T,22:07:39,39.942853,-75.201622,0.001,Cartographer,red,2
T,22:07:39,39.942852,-75.201624,0.001,Cartographer,red,2
T,22:07:39,39.942851,-75.201627,0.001,Cartographer,red,2
T,22:07:39,39.942850,-75.201629,0.001,Cartographer,red,2
T,22:07:39,39.942849,-75.201631,0.001,Cartographer,red,2
T,22:07:40,39.942848,-75.201632,0.000,Cartographer,red,2
T,22:07:40,39.942847,-75.201634,0.000,Cartographer,red,2
T,22:07:40,39.942846,-75.201635,0.000,Cartographer,red,2
T,22:07:40,39.942846,-75.201636,-0.000,Cartographer,red,2
T,22:07:40,39.942844,-75.201637,-0.000,Cartographer,red,2
T,22:07:40,39.942844,-75.201638,-0.000,Cartographer,red,2
T,22:07:40,39.942842,-75.201640,-0.000,Cartographer,red,2
T,22:07:40,39.942842,-75.201640,-0.001,Cartographer,red,2
T,22:07:40,39.942840,-75.201642,-0.001,Cartographer,red,2
T,22:07:40,39.942839,-75.201643,-0.001,Cartographer,red,2
T,22:07:40,39.942838,-75.201644,-0.001,Cartographer,red,2
T,22:07:40,39.942837,-75.201645,-0.001,Cartographer,red,2
T,22:07:40,39.942836,-75.201646,-0.001,Cartographer,red,2
T,22:07:40,39.942835,-75.201647,-0.001,Cartographer,red,2
T,22:07:40,39.942834,-75.201648,-0.001,Cartographer,red,2
T,22:07:41,39.942832,-75.201649,-0.001,Cartographer,red,2
T,22:07:41,39.942831,-75.201649,-0.001,Cartographer,red,2
T,22:07:41,39.942829,-75.201651,-0.001,Cartographer,red,2
T,22:07:41,39.942828,-75.201651,-0.001,Cartographer,red,2
T,22:07:41,39.942826,-75.201652,-0.001,Cartographer,red,2
T,22:07:41,39.942825,-75.201652,-0.002,Cartographer,red,2
T,22:07:41,39.942824,-75.201653,-0.002,Cartographer,red,2
T,22:07:41,39.942823,-75.201653,-0.002,Cartographer,red,2
T,22:07:41,39.942822,-75.201654,-0.002,Cartographer,red,2
T,22:07:41,39.942820,-75.201654,-0.002,Cartographer,red,2
T,22:07:41,39.942819,-75.201654,-0.002,Cartographer,red,2
T,22:07:41,39.942818,-75.201655,-0.002,Cartographer,red,2
T,22:07:41,39.942817,-75.201655,-0.002,Cartographer,red,2
T,22:07:41,39.942816,-75.201655,-0.002,Cartographer,red,2
T,22:07:41,39.942815,-75.201655,-0.002,Cartographer,red,2
T,22:07:41,39.942814,-75.201656,-0.002,Cartographer,red,2
T,22:07:41,39.942813,-75.201656,-0.002,Cartographer,red,2
T,22:07:41,39.942811,-75.201656,-0.002,Cartographer,red,2
T,22:07:42,39.942809,-75.201656,-0.002,Cartographer,red,2
T,22:07:42,39.942808,-75.201656,-0.002,Cartographer,red,2
T,22:07:42,39.942806,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942804,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942802,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942799,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942797,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942795,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942792,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942790,-75.201656,-0.003,Cartographer,red,2
T,22:07:42,39.942788,-75.201657,-0.003,Cartographer,red,2
T,22:07:43,39.942786,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942784,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942782,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942780,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942778,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942776,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942774,-75.201657,-0.002,Cartographer,red,2
T,22:07:43,39.942772,-75.201658,-0.002,Cartographer,red,2
T,22:07:43,39.942769,-75.201658,-0.002,Cartographer,red,2
T,22:07:43,39.942767,-75.201658,-0.002,Cartographer,red,2
T,22:07:44,39.942765,-75.201659,-0.002,Cartographer,red,2
T,22:07:44,39.942763,-75.201659,-0.002,Cartographer,red,2
T,22:07:44,39.942760,-75.201660,-0.002,Cartographer,red,2
T,22:07:44,39.942758,-75.201660,-0.002,Cartographer,red,2
T,22:07:44,39.942755,-75.201661,-0.002,Cartographer,red,2
T,22:07:44,39.942753,-75.201661,-0.002,Cartographer,red,2
T,22:07:44,39.942750,-75.201662,-0.002,Cartographer,red,2
T,22:07:44,39.942747,-75.201662,-0.001,Cartographer,red,2
T,22:07:44,39.942744,-75.201663,-0.001,Cartographer,red,2
T,22:07:44,39.942741,-75.201663,-0.001,Cartographer,red,2
T,22:07:45,39.942738,-75.201664,-0.001,Cartographer,red,2
T,22:07:45,39.942735,-75.201665,-0.001,Cartographer,red,2
T,22:07:45,39.942732,-75.201666,-0.001,Cartographer,red,2
T,22:07:45,39.942729,-75.201667,-0.001,Cartographer,red,2
T,22:07:45,39.942726,-75.201668,-0.001,Cartographer,red,2
T,22:07:45,39.942723,-75.201669,-0.001,Cartographer,red,2
T,22:07:45,39.942720,-75.201669,-0.001,Cartographer,red,2
T,22:07:45,39.942717,-75.201670,-0.001,Cartographer,red,2
T,22:07:45,39.942714,-75.201671,-0.001,Cartographer,red,2
T,22:07:45,39.942711,-75.201672,-0.001,Cartographer,red,2
T,22:07:46,39.942708,-75.201673,-0.000,Cartographer,red,2
T,22:07:46,39.942706,-75.201674,-0.000,Cartographer,red,2
T,22:07:46,39.942703,-75.201675,-0.000,Cartographer,red,2
T,22:07:46,39.942700,-75.201675,-0.000,Cartographer,red,2
T,22:07:46,39.942697,-75.201676,-0.000,Cartographer,red,2
T,22:07:46,39.942695,-75.201677,-0.000,Cartographer,red,2
T,22:07:46,39.942693,-75.201677,-0.001,Cartographer,red,2
T,22:07:46,39.942690,-75.201678,-0.001,Cartographer,red,2
T,22:07:46,39.942688,-75.201678,-0.001,Cartographer,red,2
T,22:07:46,39.942686,-75.201678,-0.001,Cartographer,red,2
T,22:07:47,39.942684,-75.201678,-0.001,Cartographer,red,2
T,22:07:47,39.942682,-75.201679,-0.001,Cartographer,red,2
T,22:07:47,39.942679,-75.201679,-0.001,Cartographer,red,2
T,22:07:47,39.942677,-75.201679,-0.001,Cartographer,red,2
T,22:07:47,39.942675,-75.201679,-0.001,Cartographer,red,2
T,22:07:47,39.942673,-75.201679,-0.001,Cartographer,red,2
T,22:07:47,39.942671,-75.201678,-0.001,Cartographer,red,2
T,22:07:47,39.942668,-75.201678,-0.001,Cartographer,red,2
T,22:07:47,39.942667,-75.201677,-0.001,Cartographer,red,2
T,22:07:47,39.942665,-75.201677,-0.001,Cartographer,red,2
T,22:07:48,39.942663,-75.201676,-0.001,Cartographer,red,2
T,22:07:48,39.942662,-75.201675,-0.001,Cartographer,red,2
T,22:07:48,39.942660,-75.201674,-0.001,Cartographer,red,2
T,22:07:48,39.942659,-75.201673,-0.001,Cartographer,red,2
T,22:07:48,39.942658,-75.201673,-0.001,Cartographer,red,2
T,22:07:48,39.942657,-75.201672,-0.002,Cartographer,red,2
T,22:07:48,39.942656,-75.201671,-0.002,Cartographer,red,2
T,22:07:48,39.942655,-75.201670,-0.002,Cartographer,red,2
T,22:07:48,39.942654,-75.201669,-0.002,Cartographer,red,2
T,22:07:48,39.942653,-75.201668,-0.002,Cartographer,red,2
T,22:07:48,39.942653,-75.201668,-0.002,Cartographer,red,2
T,22:07:48,39.942652,-75.201667,-0.002,Cartographer,red,2
T,22:07:48,39.942651,-75.201666,-0.002,Cartographer,red,2
T,22:07:48,39.942651,-75.201665,-0.002,Cartographer,red,2
T,22:07:48,39.942650,-75.201664,-0.002,Cartographer,red,2
T,22:07:48,39.942649,-75.201663,-0.002,Cartographer,red,2
T,22:07:48,39.942649,-75.201662,-0.002,Cartographer,red,2
T,22:07:49,39.942648,-75.201661,-0.002,Cartographer,red,2
T,22:07:49,39.942648,-75.201660,-0.002,Cartographer,red,2
T,22:07:49,39.942647,-75.201660,-0.002,Cartographer,red,2
T,22:07:49,39.942646,-75.201659,-0.002,Cartographer,red,2
T,22:07:49,39.942646,-75.201658,-0.002,Cartographer,red,2
T,22:07:49,39.942645,-75.201658,-0.002,Cartographer,red,2
T,22:07:49,39.942644,-75.201657,-0.002,Cartographer,red,2
T,22:07:49,39.942644,-75.201656,-0.002,Cartographer,red,2
T,22:07:49,39.942643,-75.201655,-0.002,Cartographer,red,2
T,22:07:49,39.942642,-75.201654,-0.002,Cartographer,red,2
T,22:07:49,39.942642,-75.201652,-0.002,Cartographer,red,2
T,22:07:49,39.942641,-75.201651,-0.003,Cartographer,red,2
T,22:07:49,39.942641,-75.201650,-0.003,Cartographer,red,2
T,22:07:49,39.942640,-75.201648,-0.003,Cartographer,red,2
T,22:07:49,39.942640,-75.201647,-0.003,Cartographer,red,2
T,22:07:49,39.942639,-75.201645,-0.003,Cartographer,red,2
T,22:07:49,39.942639,-75.201644,-0.003,Cartographer,red,2
T,22:07:49,39.942639,-75.201642,-0.003,Cartographer,red,2
T,22:07:49,39.942638,-75.201641,-0.003,Cartographer,red,2
T,22:07:49,39.942638,-75.201639,-0.003,Cartographer,red,2
T,22:07:50,39.942638,-75.201638,-0.003,Cartographer,red,2
T,22:07:50,39.942637,-75.201637,-0.003,Cartographer,red,2
T,22:07:50,39.942637,-75.201636,-0.003,Cartographer,red,2
T,22:07:50,39.942637,-75.201635,-0.003,Cartographer,red,2
T,22:07:50,39.942637,-75.201633,-0.003,Cartographer,red,2
T,22:07:50,39.942636,-75.201632,-0.003,Cartographer,red,2
T,22:07:50,39.942636,-75.201631,-0.003,Cartographer,red,2
T,22:07:50,39.942636,-75.201630,-0.003,Cartographer,red,2
T,22:07:50,39.942636,-75.201629,-0.003,Cartographer,red,2
T,22:07:50,39.942636,-75.201627,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201626,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201624,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201621,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201620,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201617,-0.003,Cartographer,red,2
T,22:07:50,39.942635,-75.201614,-0.003,Cartographer,red,2
T,22:07:51,39.942635,-75.201610,-0.003,Cartographer,red,2
T,22:07:51,39.942635,-75.201607,-0.003,Cartographer,red,2
T,22:07:51,39.942635,-75.201604,-0.003,Cartographer,red,2
T,22:07:51,39.942634,-75.201600,-0.003,Cartographer,red,2
T,22:07:51,39.942634,-75.201597,-0.003,Cartographer,red,2
T,22:07:51,39.942634,-75.201593,-0.003,Cartographer,red,2
T,22:07:51,39.942633,-75.201590,-0.003,Cartographer,red,2
T,22:07:51,39.942632,-75.201586,-0.003,Cartographer,red,2
T,22:07:51,39.942632,-75.201581,-0.003,Cartographer,red,2
T,22:07:51,39.942632,-75.201577,-0.003,Cartographer,red,2
T,22:07:52,39.942631,-75.201572,-0.003,Cartographer,red,2
T,22:07:52,39.942631,-75.201568,-0.003,Cartographer,red,2
T,22:07:52,39.942631,-75.201564,-0.003,Cartographer,red,2
T,22:07:52,39.942631,-75.201559,-0.002,Cartographer,red,2
T,22:07:52,39.942630,-75.201555,-0.002,Cartographer,red,2
T,22:07:52,39.942630,-75.201551,-0.002,Cartographer,red,2
T,22:07:52,39.942629,-75.201546,-0.002,Cartographer,red,2
T,22:07:52,39.942628,-75.201542,-0.003,Cartographer,red,2
T,22:07:52,39.942627,-75.201537,-0.002,Cartographer,red,2
T,22:07:52,39.942627,-75.201533,-0.002,Cartographer,red,2
T,22:07:53,39.942626,-75.201528,-0.002,Cartographer,red,2
T,22:07:53,39.942625,-75.201524,-0.002,Cartographer,red,2
T,22:07:53,39.942625,-75.201519,-0.002,Cartographer,red,2
T,22:07:53,39.942624,-75.201515,-0.002,Cartographer,red,2
T,22:07:53,39.942623,-75.201510,-0.002,Cartographer,red,2
T,22:07:53,39.942622,-75.201506,-0.002,Cartographer,red,2
T,22:07:53,39.942622,-75.201504,-0.002,Cartographer,red,2
T,22:07:53,39.942621,-75.201501,-0.002,Cartographer,red,2
T,22:07:53,39.942621,-75.201499,-0.002,Cartographer,red,2
T,22:07:53,39.942621,-75.201497,-0.002,Cartographer,red,2
T,22:07:53,39.942620,-75.201494,-0.002,Cartographer,red,2
T,22:07:53,39.942620,-75.201492,-0.002,Cartographer,red,2
T,22:07:53,39.942619,-75.201490,-0.002,Cartographer,red,2
T,22:07:53,39.942618,-75.201487,-0.001,Cartographer,red,2
T,22:07:53,39.942618,-75.201485,-0.001,Cartographer,red,2
T,22:07:54,39.942617,-75.201483,-0.001,Cartographer,red,2
T,22:07:54,39.942617,-75.201481,-0.001,Cartographer,red,2
T,22:07:54,39.942616,-75.201478,-0.001,Cartographer,red,2
T,22:07:54,39.942616,-75.201476,-0.001,Cartographer,red,2
T,22:07:54,39.942615,-75.201473,-0.001,Cartographer,red,2
T,22:07:54,39.942615,-75.201471,-0.001,Cartographer,red,2
T,22:07:54,39.942614,-75.201469,-0.001,Cartographer,red,2
T,22:07:54,39.942613,-75.201466,-0.001,Cartographer,red,2
T,22:07:54,39.942613,-75.201464,-0.001,Cartographer,red,2
T,22:07:54,39.942612,-75.201461,-0.001,Cartographer,red,2
T,22:07:54,39.942611,-75.201459,-0.001,Cartographer,red,2
T,22:07:54,39.942611,-75.201456,-0.001,Cartographer,red,2
T,22:07:54,39.942610,-75.201454,-0.001,Cartographer,red,2
T,22:07:54,39.942610,-75.201451,-0.001,Cartographer,red,2
T,22:07:54,39.942609,-75.201449,-0.001,Cartographer,red,2
T,22:07:54,39.942608,-75.201447,-0.001,Cartographer,red,2
T,22:07:54,39.942608,-75.201444,-0.001,Cartographer,red,2
T,22:07:54,39.942607,-75.201442,-0.001,Cartographer,red,2
T,22:07:54,39.942607,-75.201440,-0.001,Cartographer,red,2
T,22:07:54,39.942606,-75.201437,-0.001,Cartographer,red,2
T,22:07:55,39.942605,-75.201435,-0.001,Cartographer,red,2
T,22:07:55,39.942605,-75.201433,-0.001,Cartographer,red,2
T,22:07:55,39.942604,-75.201430,-0.001,Cartographer,red,2
T,22:07:55,39.942603,-75.201428,-0.001,Cartographer,red,2
T,22:07:55,39.942602,-75.201425,-0.001,Cartographer,red,2
T,22:07:55,39.942602,-75.201423,-0.001,Cartographer,red,2
T,22:07:55,39.942601,-75.201420,-0.001,Cartographer,red,2
T,22:07:55,39.942600,-75.201418,-0.001,Cartographer,red,2
T,22:07:55,39.942599,-75.201415,-0.001,Cartographer,red,2
T,22:07:55,39.942599,-75.201413,-0.001,Cartographer,red,2
T,22:07:55,39.942598,-75.201410,-0.001,Cartographer,red,2
T,22:07:55,39.942597,-75.201408,-0.001,Cartographer,red,2
T,22:07:55,39.942596,-75.201405,-0.001,Cartographer,red,2
T,22:07:55,39.942596,-75.201403,-0.000,Cartographer,red,2
T,22:07:55,39.942595,-75.201400,-0.000,Cartographer,red,2
T,22:07:55,39.942594,-75.201398,-0.000,Cartographer,red,2
T,22:07:55,39.942593,-75.201395,-0.000,Cartographer,red,2
T,22:07:55,39.942592,-75.201393,-0.000,Cartographer,red,2
T,22:07:55,39.942591,-75.201390,-0.000,Cartographer,red,2
T,22:07:55,39.942591,-75.201387,-0.000,Cartographer,red,2
T,22:07:56,39.942590,-75.201385,-0.000,Cartographer,red,2
T,22:07:56,39.942589,-75.201382,-0.000,Cartographer,red,2
T,22:07:56,39.942588,-75.201379,-0.000,Cartographer,red,2
T,22:07:56,39.942587,-75.201377,-0.000,Cartographer,red,2
T,22:07:56,39.942586,-75.201374,-0.000,Cartographer,red,2
T,22:07:56,39.942586,-75.201371,-0.000,Cartographer,red,2
T,22:07:56,39.942585,-75.201369,-0.000,Cartographer,red,2
T,22:07:56,39.942584,-75.201366,-0.000,Cartographer,red,2
T,22:07:56,39.942583,-75.201363,-0.001,Cartographer,red,2
T,22:07:56,39.942582,-75.201361,-0.001,Cartographer,red,2
T,22:07:56,39.942581,-75.201358,-0.001,Cartographer,red,2
T,22:07:56,39.942581,-75.201356,-0.000,Cartographer,red,2
T,22:07:56,39.942580,-75.201353,-0.000,Cartographer,red,2
T,22:07:56,39.942579,-75.201350,-0.000,Cartographer,red,2
T,22:07:56,39.942578,-75.201348,-0.000,Cartographer,red,2
T,22:07:56,39.942577,-75.201345,0.000,Cartographer,red,2
T,22:07:56,39.942576,-75.201342,0.000,Cartographer,red,2
T,22:07:56,39.942575,-75.201339,0.000,Cartographer,red,2
T,22:07:56,39.942574,-75.201337,0.000,Cartographer,red,2
T,22:07:56,39.942574,-75.201334,0.000,Cartographer,red,2
T,22:07:57,39.942573,-75.201331,0.000,Cartographer,red,2
T,22:07:57,39.942572,-75.201328,0.000,Cartographer,red,2
T,22:07:57,39.942571,-75.201325,-0.000,Cartographer,red,2
T,22:07:57,39.942570,-75.201322,-0.000,Cartographer,red,2
T,22:07:57,39.942569,-75.201319,-0.000,Cartographer,red,2
T,22:07:57,39.942568,-75.201316,0.000,Cartographer,red,2
T,22:07:57,39.942567,-75.201314,0.000,Cartographer,red,2
